Customer_ID,Age,Gender,Annual_Income,Spending_Score,Membership_Status,Last_Purchase_Amount,Total_Purchases,Preferred_Category,Days_Since_Last_Purchase,City,Subscription_Type,Customer_Satisfaction,Fraudulent_Activity,Referral_Score,Customer_Review
CUST_1168,54,Female,87496.0,67,Bronze,1370.74,84,Fashion,95,Houston,Monthly,2.0,0,0,
CUST_1169,53,Female,86093.0,74,Silver,1508.71,43,Sports,25,Chicago,None,4.0,0,6,Excellent quality!
CUST_1170,41,Male,49689.0,40,Bronze,1457.63,71,Grocery,110,Chicago,Monthly,4.0,1,1,Excellent quality!
CUST_1171,48,Male,68651.0,47,Bronze,1740.54,94,Electronics,122,Berlin,None,2.0,0,5,Loved the experience!
CUST_1172,23,Male,33893.0,65,Gold,,42,Electronics,185,Houston,None,2.0,0,10,Great service!
CUST_1173,19,Female,117808.0,29,Silver,808.28,133,Home & Living,167,Berlin,Monthly,3.0,0,4,
CUST_1174,37,Male,86418.0,50,Silver,,139,Electronics,50,Los Angeles,None,4.0,0,0,Could be better.
CUST_1175,45,Female,145074.0,98,Silver,799.22,65,Sports,4,Miami,Yearly,1.0,0,1,Excellent quality!
CUST_1176,28,Female,123065.0,13,Gold,258.49,34,Grocery,76,London,None,2.0,0,1,Loved the experience!
CUST_1177,21,Male,80011.0,1,Bronze,1055.64,120,Fashion,159,London,Monthly,1.0,0,9,Loved the experience!
CUST_1178,32,Female,58635.0,34,Silver,227.89,1,Electronics,207,New York,None,4.0,0,9,
CUST_1179,23,Male,76115.0,93,Platinum,,130,Fashion,256,Berlin,Monthly,5.0,0,5,Could be better.
CUST_1180,71,Other,115071.0,48,Gold,1996.65,148,Electronics,204,Miami,None,5.0,1,10,Great service!
CUST_1181,66,Female,98405.0,77,Silver,1087.31,61,Grocery,254,New York,Yearly,2.0,0,0,Will not recommend.
CUST_1182,47,Male,92702.0,48,Silver,575.28,149,Sports,10,London,Yearly,3.0,0,10,Loved the experience!
CUST_1183,73,Male,98518.0,49,Gold,1989.6,88,Grocery,7,Miami,Monthly,1.0,0,3,Great service!
CUST_1184,55,Male,126233.0,64,Silver,1933.45,68,Fashion,31,Chicago,None,2.0,0,9,Loved the experience!
CUST_1185,68,Female,123651.0,61,Bronze,887.07,127,Electronics,27,Los Angeles,Monthly,3.0,0,10,Loved the experience!
CUST_1186,74,Female,92805.0,29,Bronze,528.2,140,Fashion,205,Chicago,Yearly,1.0,1,4,Excellent quality!
CUST_1187,19,Female,78954.0,39,Gold,1678.42,22,Sports,227,Los Angeles,Monthly,4.0,0,1,Loved the experience!
CUST_1188,32,Male,48064.0,88,Bronze,1434.09,148,Grocery,127,Berlin,None,5.0,0,1,
CUST_1189,28,Male,142813.0,26,Gold,1377.01,82,Fashion,254,Houston,Monthly,3.0,0,6,Great service!
CUST_1190,25,Male,99063.0,17,Bronze,1787.3,129,Fashion,211,New York,Monthly,1.0,0,6,Could be better.
CUST_1191,43,Female,22454.0,71,Silver,1381.94,30,Sports,238,New York,Monthly,2.0,0,5,Great service!
CUST_1192,68,Female,40878.0,13,Bronze,574.76,126,Electronics,206,Houston,Yearly,1.0,1,0,Excellent quality!
CUST_1193,62,Male,71098.0,69,Bronze,1390.79,97,Fashion,317,Miami,Monthly,2.0,0,2,
CUST_1194,61,Male,82154.0,26,Platinum,618.57,24,Sports,282,Houston,Yearly,5.0,0,8,Excellent quality!
CUST_1195,22,Female,32991.0,49,Gold,1520.89,14,Electronics,244,Berlin,None,5.0,0,9,Could be better.
CUST_1196,23,Female,88344.0,67,Silver,1243.3,36,Electronics,44,London,None,1.0,0,0,Loved the experience!
CUST_1197,43,Female,124946.0,7,Silver,164.05,24,Grocery,104,Houston,Yearly,1.0,0,1,Excellent quality!
CUST_1198,71,Female,56593.0,58,Silver,1030.54,95,Sports,347,Los Angeles,Monthly,2.0,0,7,
CUST_1199,21,Male,56304.0,49,Silver,693.17,55,Electronics,280,London,Yearly,2.0,0,6,
CUST_1200,36,Male,50386.0,53,Silver,663.86,24,Grocery,233,Houston,Monthly,3.0,0,8,Loved the experience!
